place_id,lat,lon,name,rating,intl_phone_nr,review_count,busstop_id,price_level,opening_hours,website,photo_reference,types,full_busstop_id
ChIJA33MDIztGGAREC8Cm2yg7RI,35.7112129,139.6337434,Penguin Cafe,4.3,+81 3-5356-8494,5,Asagayaekimae,2,"[u'Monday: 11:00 AM \u2013 8:00 PM', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 8:00 PM', u'Thursday: 11:00 AM \u2013 8:00 PM', u'Friday: 11:00 AM \u2013 8:00 PM', u'Saturday: 11:00 AM \u2013 8:00 PM', u'Sunday: 11:00 AM \u2013 8:00 PM']",https://www.facebook.com/PenguinCafeAsagaya/,CmRaAAAAiPHzNlRGqoLyoCAh4hn5NIB9SU35Oo0msu-1lcoliaauSF0MFzluxtHZnLWphFjek-0DkNE3H0Dms_hyVXVLVae9TfqdDK6dqvj-lCpTyQJXsKEujt0XqTRyOJCuQkl1EhDxC-8akQG0yEzMDuudrc1dGhRw_TVj5Y6RtpJoEFMj-LhFTY8GLg,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Asagayaekimae.29.1
ChIJEUuYbYztGGARAzvC-4iB-uA,35.7113444,139.6335408,Asagaya Kobushi Green Space,2.7,+81 3-3312-2111,5,Asagayaekimae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayakita/1007056.html,CmRaAAAAp02tyF4wxBx-bhsFZ0oihFJuSNN_gZD94fb3mPEyLHaAsQG3yQkT5rNV8yTNb_OTgg2KWB7Ya9nu0OJ6Mk7tDdKG-0OBpGwrrOiFniA1HkFPdTQXekc0vKqlDeUF4uTZEhDFh0f7py6HRnLfljVWYn7tGhQsQLiwkhy5B3n7hvasJtn6bZTdbw,"[u'park', u'point_of_interest', u'establishment']",Toei.Asagayaekimae.29.1
ChIJBXy5l3jyGGARe-1hBg7_Img,35.7096147,139.6437409,Mabashi Park,3.8,+81 3-3336-1105,5,Asagayaekimae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.city.suginami.tokyo.jp/shisetsu/kouen/02/kouenjikita/1007186.html,CmRaAAAAWbDC0ovzPR53S1eqE-Q4TdERgnFqaXB_Wl01Y46n_KCWXbb8nTUn6vtJ5-0xGy4oKuXh-6NR97AeLSiblUMuZgActmeeOoXYjC5-i5sm8b9MMcR2Llspk8y3Obd93EAhEhB_vsKxueg96t0f93ElVn_yGhSF1OqKe4ZEVL5_VM8ya07zBRUg6Q,"[u'park', u'point_of_interest', u'establishment']",Toei.Asagayaekimae.29.1
ChIJS8OvPXW7JhUR8k9BFBbhfr4,35.6988363,139.7801406,Motenashi Kuroki,4,+81 3-3863-7117,5,Asakusabashiekimae,2,"[u'Monday: 11:30 AM \u2013 3:00 PM, 6:00 \u2013 9:00 PM', u'Tuesday: 11:30 AM \u2013 3:00 PM, 6:00 \u2013 9:00 PM', u'Wednesday: 11:30 AM \u2013 3:00 PM', u'Thursday: 11:30 AM \u2013 3:00 PM, 6:00 \u2013 9:00 PM', u'Friday: 10:30 AM \u2013 2:30 PM, 5:30 \u2013 8:30 PM', u'Saturday: 11:30 AM \u2013 3:00 PM, 6:00 \u2013 9:00 PM', u'Sunday: Closed']",http://ameblo.jp/motenashikuroki/,CmRaAAAA7qZcTcRP1eT8i7zU2W7v48JvGV9Gpz3LiLwDING4M6xuHVUwd_YI5x0G7EHaSiMVzgMsELzZUNC6AeAFhyFaXWdkd8wtScdUr6aL0oTe0mttsJtAwuah80YpRu75e3UWEhDEaNep-u-NeIhGsv6yM10aGhRd3s5Tx4awvLnJqMGIkLFTFIO0ng,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Asakusabashiekimae.37.3
ChIJo1dLaJWOGGARkdcjffzznNM,35.7154683,139.7919445,唐紅花,3.6,+81 3-3842-3378,5,Asakusagochoume,3,"[u'Monday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Tuesday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Wednesday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Thursday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Friday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Saturday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Sunday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM']",https://www.viewhotels.co.jp/asakusa/restaurant/thedining/,CmRaAAAA97DWeodTs-lnZ4qStHxkw9wTXr5t0-o3FjOY3GSSt8ZMgp3sfvwG-lVAF6UYxQfpiry1S1P28ZP-Cflc3aAWKaZ0vyJ4-7B6G3yZi8dx33S20O04Oe0tOk-osz7COov6EhDvdW6Ej0PgHW1X_j1lnKRhGhTBUJcv9CLpvPP9uQVZM6YZM3y7yg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Asakusagochoume.42.1
ChIJO_pKrHuSGGARUZKE5bKRMGc,35.755168,139.739424,ピッツェリア アルベリ,4.4,+81 3-6903-3538,5,Asukayama,2,"[u'Monday: 11:00 AM \u2013 2:00 PM, 5:00 \u2013 9:00 PM', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 2:00 PM, 5:00 \u2013 10:00 PM', u'Thursday: 11:00 AM \u2013 2:00 PM, 5:00 \u2013 10:00 PM', u'Friday: 11:00 AM \u2013 2:00 PM, 5:00 \u2013 10:00 PM', u'Saturday: 11:00 AM \u2013 2:30 PM, 5:00 \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 2:30 PM, 5:00 \u2013 9:00 PM']",http://pizzeria-alberi.com/,CmRaAAAAP0YmOm06m2g_FjldgPfRg_1RL6qTuc94WrZmiXYsEg47UL2XBSnb2sEzo-e6PA0TalabyoUjsbxA7mVrxJBPAQYqbeOtYBxIyvG6KKaZckuCfTShKL0-IhZMR5hurLE4EhDypo_3482TxJaC_N9UHQAiGhS5LpzBBqbp47F_7Srlz8C6fwMg7A,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Asukayama.46.1
ChIJsTz2DniLGGARUpcmVoRbuGg,35.6637038,139.7315162,ミッドタウン前セレクトゆきざき,,,,Azabudai,,,https://yukizaki.co.jp/shoplist/,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Azabudai.45.1
ChIJS9ULRJ2LGGARzXtb0cCjmTc,35.6627976,139.7328864,Tully's Coffee,3.6,+81 3-5785-1510,5,Azabudai,1,"[u'Monday: 7:00 AM \u2013 11:00 PM', u'Tuesday: 7:00 AM \u2013 11:00 PM', u'Wednesday: 7:00 AM \u2013 11:00 PM', u'Thursday: 7:00 AM \u2013 11:00 PM', u'Friday: 7:00 AM \u2013 11:00 PM', u'Saturday: 8:00 AM \u2013 11:00 PM', u'Sunday: 8:00 AM \u2013 10:00 PM']",https://www.tullys.co.jp/,CmRaAAAARkD6cpjSg4AwxTHZnviL4kmVu8diuDUbPMhbS_sfPtQ_9xO73enOLLuBWmPB3pgORmAD-XqnjXcJEBP8LXoKQew9FsP-uhuFRn2RZsxGNdrpUHlilCdMhOTvYgM9clJuEhDkaN5_bxMXuuV9OMKI7NIYGhTCU8KkIlI8ZotKtMp7qLdX4Re7-Q,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Azabudai.45.1
ChIJ-bW4u5yLGGAR_oMeMdD9xOE,35.664061,139.736228,?LA CHASSE,4.7,+81 3-3505-6144,5,Azabudai,3,"[u'Monday: 6:00 \u2013 10:00 PM', u'Tuesday: 6:00 \u2013 10:00 PM', u'Wednesday: 6:00 \u2013 10:00 PM', u'Thursday: 6:00 \u2013 10:00 PM', u'Friday: 6:00 \u2013 10:00 PM', u'Saturday: 6:00 \u2013 10:00 PM', u'Sunday: Closed']",http://la-chasse.org/,CmRaAAAATdostfHuJdtPp1YNdhlBhkAneXewE4_Gkd781MrtS_DKoyTK0sJQST5_Ido3rwbRGquM_p8pPz26ED-aZmtxaEVhBZ3ryRZ3IsIjQhDBOX3WwzeTEq0XbboiAbjGCSgYEhBxcaKeKwcYw8iOMewi1tEHGhS69T0AmtxvBmCyhRGVTPgLYcDgjA,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Azabudai.45.1
ChIJs9q36duMGGAR5ZW3EaKVZZU,35.6929551,139.7052604,ALEXANDER&SUN 東京店,3.3,+81 3-5155-5780,4,Babashitachou,,"[u'Monday: 9:00 AM \u2013 5:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: 9:00 AM \u2013 5:00 PM', u'Sunday: 9:00 AM \u2013 4:00 PM']",http://www.alexanderandsun.com/,,"[u'department_store', u'store', u'point_of_interest', u'establishment']",Toei.Babashitachou.1258.1
ChIJJcnlVCCNGGAR-K5DZTL_nM4,35.7020727,139.7091993,戸山ハイツ西通り商店街,3.3,,3,Babashitachou,,,,CmRaAAAAHvG-abLdbSuS_rO92sZT7yb1q-WRBEemtHnQJ6nZKbTl4ibSGo5HITfUfKkkH4bqJR9kNAPjEcZIJ5Juxxax6YOz1rHqYmwwrDccM7ci4EhfCGl4aeoy5vBTszcjXxlFEhAHk5Cqgb_nOpJXvD0dyW0xGhTXUfpOzwTJ8Md9jTfTYbOjJP2gWw,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Babashitachou.1258.1
ChIJXUbUvOYkGWARCoPLCJeDHZg,35.7919307,139.2277579,Okutama Kamameshi,4.2,+81 428-78-9393,5,Baigou,,"[u'Monday: 10:00 AM \u2013 6:00 PM', u'Tuesday: 10:00 AM \u2013 2:00 PM', u'Wednesday: 10:00 AM \u2013 6:00 PM', u'Thursday: 10:00 AM \u2013 6:00 PM', u'Friday: 10:00 AM \u2013 6:00 PM', u'Saturday: 10:00 AM \u2013 6:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM']",http://www.nextftp.com/keke/,CmRaAAAAdkeLAc8NGaJ8ts3cgluFC05tS5qWcxXjz-Jhbbii_1QL4w_V1eSan3bECRIJx7zgxn8LLg3zWODRdFsYqaJC9Gg6YBU7n35m8Ggg9u-U4FXp6N7GmhT_IUU9hP7gCfzHEhC1GT64vR6LcqyypDf4Kq7eGhQM92bq2zkpBRe5TFIMtPqJhCLO8A,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Baigou.1255.1
ChIJUxjq76yOGGARBhZMImQywT8,35.6931596,139.7798299,Ryukanjido Park,3.8,,5,Bakurochou,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",https://www.city.chiyoda.lg.jp/shisetsu/koen/012.html,CmRaAAAA9Sy62-eGqQCAp7I3C25xq2rzlEKwTSIK2F4bXNmjY9_A4hlBZed4ZNb-cK1dYJUAZBxuRR_h1m45PnzULoCVrXRH4WsEr0rP3mw0gzPkdjZ6-aztISdsDlgRpccp_GFYEhD-H-9u6MV3Ald3vytSOtMvGhRMU_hU6kJSzsMFnwGxgJCRU3tMTQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Bakurochou.1256.1
ChIJTTHesaiOGGARw4ewBcYM7mM,35.699192,139.777585,安達商事（株）,,+81 3-5829-8852,,Bakurochou,,"[u'Monday: 9:00 AM \u2013 6:00 PM', u'Tuesday: 9:00 AM \u2013 6:00 PM', u'Wednesday: 9:00 AM \u2013 6:00 PM', u'Thursday: 9:00 AM \u2013 6:00 PM', u'Friday: 9:00 AM \u2013 6:00 PM', u'Saturday: Closed', u'Sunday: Closed']",http://shopping-center-1977.business.site/,CmRaAAAAXZa_xZ-Hml-BV0-Eeq5Uu1Sx5vcmG3izxm7KyMNQH4z5A7UxaNDE-FLlwJe2oStwNgHFGtP2SUVmt3lthFI4vHTbw0_EYBM8V8J3LRjjnzlXJIAhDK0oHCTPWSRjsHa6EhBLfd9JXm09Fjo5fQNkR0bKGhQPztoTRdi3J1wqNtqheNzYPepGVg,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Bakurochou.1256.1
ChIJ98mB76yOGGARrHX-coaQU-0,35.6931018,139.7798941,龍閑児童遊園,,+81 3-3546-5435,,Bakurochou,,,http://mappage.jp/cml/SMAP.php?X=139.7831388669&Y=35.6898741019&L=12#S03,,"[u'park', u'point_of_interest', u'establishment']",Toei.Bakurochou.1256.1
ChIJ_w8kQE2JGGARAN_MIC69NBQ,35.6921476,139.7842769,区立東日本橋児童遊園,,+81 3-3546-5435,,Bakurochou,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://mappage.jp/cml/SMAP.php?X=139.7875842746&Y=35.6889241379&L=12#S03,,"[u'park', u'point_of_interest', u'establishment']",Toei.Bakurochou.1256.1
ChIJky_8sIuMGGAR4duCYZFmZDg,35.686416,139.728947,きらく亭四ッ谷店,3.3,+81 3-5269-5552,5,Boueishoumae,2,,http://r.gnavi.co.jp/ga6y800/,CmRaAAAAus-BJKcKsfRFuk_becG37U8LQCbXr24WFczEb3i3anBCCtC27sLBq-GbB_YNHqo9ccF-40RG31pnjFXfiYLWuXrUcNaolRdempczOnRbRfb6U_vS_YCrR5zWqHo-R7NBEhDnVQa5XvRjF4fjlFbCaFryGhRG9-scO2E2nM0Ne5ZSactHwWLwvg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Boueishoumae.100.1
ChIJNZdV99GHGGARdwVsJxpCc0Q,35.6839321,139.8641652,Cafe & bakery AZALEE 船堀店,4.6,+81 3-3680-7819,5,Boushiba,,"[u'Monday: 7:00 AM \u2013 9:00 PM', u'Tuesday: 7:00 AM \u2013 9:00 PM', u'Wednesday: 7:00 AM \u2013 9:00 PM', u'Thursday: 7:00 AM \u2013 9:00 PM', u'Friday: 7:00 AM \u2013 9:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM']",,CmRaAAAA6I6xemsqzKunZ8sgrOghxXys5_RlwKOYOB-vigLSmwbpSGBORc0OIwq-yeHYBJ-7g8DJWk1GVRrhPKrr16UK8LDk5epe_0Qu8yZrGt0czJAt31d83vTkmu_t5GoEYf6iEhDxKVEGWPjmx8xEcJ3j7P_ZGhRy0IkNEKST8BGYSVMqvAdQV8ny0w,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Boushiba.1424.1
ChIJo9M0aSuPGGAR3DzPOLOL59s,35.7082281,139.8180353,Sky Tower view point,3,,1,Bunkanichoume,,,,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Bunkanichoume.1382.1
ChIJjYU0xc-IGGARHVjIJnFyuLU,35.701911,139.824642,福満年,2.8,+81 3-5628-3770,5,Bunkanichoume,1,,,CmRaAAAA58snYuGZkcC4Us3_LdvS1CtAf1ix46jV8x0yzgglUJrhJoeU-sUFAzhuwSWYGaVWeS-WDA35bNZUyg-zef21EhYRC_cPolLtuPxPAvaCqSE7jZf7NhfVqK4xWjowLishEhA7cPwSU_kcKijB62MImrnkGhT8-Boh0rDFd2IU7rGWPBhUMNZhJA,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Bunkanichoume.1382.1
ChIJ__9vvMeIGGARtY1yb1myOKM,35.7019309,139.8326942,日立アプライアンス東日本物流センター,4.5,,4,Bunkanichoume,,,,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Bunkanichoume.1382.1
ChIJ0fCriyyPGGARODYMD5pwisw,35.709763,139.820044,Spice Cafe,4.4,+81 3-3613-4020,5,Bunkanichoume,2,"[u'Monday: Closed', u'Tuesday: Closed', u'Wednesday: 11:30 AM \u2013 2:00 PM, 6:00 \u2013 11:00 PM', u'Thursday: 11:30 AM \u2013 2:00 PM, 6:00 \u2013 11:00 PM', u'Friday: 11:30 AM \u2013 2:00 PM, 6:00 \u2013 11:00 PM', u'Saturday: 6:00 \u2013 11:00 PM', u'Sunday: 6:00 \u2013 11:00 PM']",http://spicecafe.jp/,CmRaAAAAFWq4I_2WlhsKNm3r77GzCxK7Iyx2rczeQOPRVBHIDQxI5SRJLWCetSA8_pdzEfn_a0SRyC0VXQehUKgreA1c3YFaQharXkNiSnVFYcbYPQwDKWlDeJQHtRGtfjnfvRneEhBxxpb4HI3QZcfoJ1Y6XmNkGhS9G9HXxbAgZI4EZFt1iquj30Ul5A,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Bunkanichoume.1382.1
ChIJa64WpcmIGGARZj1d93Ab7Ik,35.7062444,139.8322387,表現スペース４/ 光うさぎCafe レンタルスペースカフェ,,+81 3-6231-9112,,Bunkanichoume,,"[u'Monday: 7:40 AM \u2013 10:00 PM', u'Tuesday: 7:40 AM \u2013 10:00 PM', u'Wednesday: 7:40 AM \u2013 10:00 PM', u'Thursday: 7:40 AM \u2013 10:00 PM', u'Friday: 7:40 AM \u2013 10:00 PM', u'Saturday: 7:40 AM \u2013 10:00 PM', u'Sunday: 7:40 AM \u2013 10:00 PM']",http://hyogenspace4.com/,,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Bunkanichoume.1382.1
ChIJK7_dfCuPGGAR2u50H6m7NYQ,35.7088894,139.8187376,ときわ食堂,4.5,+81 3-3612-3743,4,Bunkasanchoume,1,"[u'Monday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Tuesday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Wednesday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Thursday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Friday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Saturday: 11:00 AM \u2013 2:00 PM, 4:00 \u2013 10:00 PM', u'Sunday: Closed']",,CmRaAAAAgprMTSrUf90KYeF8qVDs6LYYkkKLYiIT87W3SvOH2DAIPorQOyGSeBEPR9CKI6B91HSvxn8r1WgF23vULarLoI2wmmNhq5NoT2oVXdrAY_Ls5CHe7xtMHw0balrqAIzKEhDQYS7YeS36C66q4OLORE56GhRFAzIAj4L9aQgYd5IR5zi2ZR-u5A,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Bunkasanchoume.1383.1
ChIJk9ixhb-NGGARkjhrgf4SBh8,35.733562,139.751994,アスカアート,,+81 3-5814-2117,,Bunkyouguri-nko-tomae,,,http://www.aska-art.jp/,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Bunkyouguri-nko-tomae.2412.1
ChIJM-uBF5iNGGARZ0mfmvt7tTI,35.732145,139.7413631,活水工房,,+81 3-3946-8035,,Bunkyouguri-nko-tomae,,,http://www010.upp.so-net.ne.jp/KB-Kassui/index.html,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Bunkyouguri-nko-tomae.2412.1
ChIJs2vTvZWNGGARJz5F49Ljxww,35.7354672,139.7489414,komagome1-14cas,3.3,+81 3-3946-3481,3,Bunkyouguri-nko-tomae,,,http://www.tokyo-studio.co.jp/#!cas/c16d9,CmRaAAAALFm3O8dr0JfGcKnjlqvvkxCGMW3sSVIjDAjpD2B7BtoB0LO5YnVgs6HrEK49TSzsof9mZmEzzDtru3OdUtCxsqnf1mfCnIXgmicwTmLsTzyOxqTdFRJkc3RzI3rYUK5KEhA0cDjJK7IFreROAG6Lg4X9GhRdwGjJ1y54uRkCksM2l72ZyLMJBA,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Bunkyouguri-nko-tomae.2412.1
ChIJbe9EqZmNGGARwyDjhDV9VD4,35.7331841,139.7399226,ピティナ サロン,1,,1,Bunkyouguri-nko-tomae,,,,,"[u'museum', u'point_of_interest', u'establishment']",Toei.Bunkyouguri-nko-tomae.2412.1
ChIJFTPzUJmNGGARdr2uqgORL6w,35.7338346,139.7376598,かりんの松岸,3,+81 3-3918-5547,1,Bunkyouguri-nko-tomae,,,http://www.karin-matsugishi.com/,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Bunkyouguri-nko-tomae.2412.1
ChIJZa6gv5CIGGAROrL2uW2LMcM,35.6929312,139.8433081,Mau Cafe,,,1,Cheri-ga-demmae,,"[u'Monday: 11:00 AM \u2013 7:00 PM', u'Tuesday: 11:00 AM \u2013 7:00 PM', u'Wednesday: 11:00 AM \u2013 7:00 PM', u'Thursday: 11:00 AM \u2013 7:00 PM', u'Friday: 11:00 AM \u2013 7:00 PM', u'Saturday: 11:00 AM \u2013 7:00 PM', u'Sunday: 11:00 AM \u2013 7:00 PM']",,,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Cheri-ga-demmae.2390.1
ChIJwcxYLZyIGGARoQKPYPbQfdA,35.6968873,139.8521074,Yukiyanagi Park,3.8,,5,Cheri-ga-demmae,,,,CmRaAAAA8M5vXEfT7Oy1ajeoKSSTAHcM6a-nd-tMkgpsG--QeUSkhum6SJPQQTay8cfkaVz_re0Vc4LsyYj3ONp6nrQWnXTDdhw2XjvtU2uL6hp6iWDk1yyHWDxTW1cAyzF7bOAsEhB6yoY9sZ3ZDG3OOyRrUJZlGhRKq7HVUGT8v8n_Hq5f3wO_u4qzKw,"[u'park', u'point_of_interest', u'establishment']",Toei.Cheri-ga-demmae.2390.1
ChIJZfhETAskGWARP9LmYggGihc,35.779741,139.26447,藍染工房 壺草苑,4.7,+81 428-24-8121,3,Chigase,,"[u'Monday: 10:00 AM \u2013 6:00 PM', u'Tuesday: Closed', u'Wednesday: 10:00 AM \u2013 6:00 PM', u'Thursday: 10:00 AM \u2013 6:00 PM', u'Friday: 10:00 AM \u2013 6:00 PM', u'Saturday: 10:00 AM \u2013 6:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM']",https://www.kosoen-tennenai.com/,CmRaAAAAAweO57lDE4J3c9FxQsBtiaolkDqpk2qa-NwFOb676rYqYi8A6owDfM5htuWKqhZAcJHB1Ks4I_55Hl3uFnOUQgFAPmPIwGYRj293D3VKBZW9NxZEyH81EVWwKX-UiQnIEhD2_4EuJEEzruAMjBbNAs-0GhQSiVQ04Skt0EIFDUn1hc-9wgxg4g,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Chigase.2343.1
ChIJ-2_JsA0kGWAR7jbBIW_0Ujs,35.7844904,139.2673313,Minamidaira Ryokuchi Park,3.7,,3,Chigase,,,,CmRaAAAAjqDg0qHoBzpXEAKrR6oxExAQP1lAB04mkA76dhVkFY4s2WuHPlhs2qRmoTNv8YpunHZpnDYH1gWdL79mNnI6UD-sxXL7xM-syfNXwvBR0X8Y_nRQkwPBSkAd6YaqfspeEhAPpbj0HK5hwVRhF6FGOhccGhRSFzzX0CLUhUEuIxtSj5hrowgacQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Chigase.2343.1
ChIJF6g6eWskGWARt9RlItaVyrM,35.7887737,139.2615637,ぎゃらりーカフェ はこ哉,5,+81 428-22-0429,2,Chigase,,"[u'Monday: Closed', u'Tuesday: Closed', u'Wednesday: 10:00 AM \u2013 6:00 PM', u'Thursday: 10:00 AM \u2013 6:00 PM', u'Friday: 10:00 AM \u2013 6:00 PM', u'Saturday: 10:00 AM \u2013 6:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM']",http://はこ哉.com/,CmRaAAAAiXEfK2NlB4BUD6hAvzHe51RnLLdBJkya05JwN6i8prLjm40DRLDONA9LxYEtx0kbvNQBIJhjFKfzY_e2Cc9VDe4SJEqAA0RKlwmvB4neE_aBrjTvcy7iNSYwP_t5kJ57EhA9Zz2IFt36R2ukhv-WPq1ZGhQlRYeYg9XXKDAQzsjNFgy8O8IdKw,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Chigase.2343.1
ChIJQYkOZmiNGGARYsGl7z_Sskg,35.728251,139.713533,池袋 イタリアン Le Coq Roti（ルコックロティ）池袋店,3.8,+81 50-7542-8898,5,Chitosebashi,2,"[u'Monday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 11:00 PM', u'Tuesday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 11:30 PM', u'Wednesday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 11:30 PM', u'Thursday: 11:30 AM \u2013 3:00 PM, 5:30 \u2013 11:30 PM', u'Friday: 11:30 AM \u2013 3:00 PM, 5:00 \u2013 11:30 PM', u'Saturday: 11:30 AM \u2013 3:00 PM, 5:00 \u2013 11:30 PM', u'Sunday: 11:30 AM \u2013 3:00 PM, 5:00 \u2013 11:00 PM']",http://lecoqroti-ikebukuro.com/,CmRaAAAAPRgvdw9VCNhNKKy3qOoCTsSLxGyhCf5vWSS5P_pnbdkgybMHyetkQZEtElb37YWaXzpo36_PgtzisrapmKScf95FJoyWehQDzv_FdgLWRlmhYGtP4Rl3RUY6kQs_NcOHEhAZS9YTrbB20G20usayOnn8GhR43tGsNYgKlFyrv7Jb7ALmCJzbqw,"[u'cafe', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Chitosebashi.926.1
ChIJu16Nm2qNGGARcg7as41qPvw,35.7208235,139.7119195,目白二丁目第2児童遊園,,,,Chitosebashi,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.city.toshima.lg.jp/340/machizukuri/sumai/koen/003674.html,CmRaAAAA-a05KBnqnWNdWhFql0zMZ_gVPyWB-15Lg8mfA5FS7cZKyFYHo4aET470SfbhzAgx8Eyfhpk_EQGgFJjSedZKztQ5Rv51HA7d_ds_wB5nktYUKIbltTbxgG429vIqmLp0EhC40-R0Ez3BHARN89kGiNOtGhTnmngt99eTA93V9VrBZv7UvPv8CA,"[u'park', u'point_of_interest', u'establishment']",Toei.Chitosebashi.926.1
ChIJ54V6GV2NGGARcbd9wlsxIlU,35.7288978,139.7093099,ＰＬＡＺＡルミネ池袋店,,+81 3-5957-0211,,Chitosebashi,,"[u'Monday: 11:00 AM \u2013 9:30 PM', u'Tuesday: 11:00 AM \u2013 9:30 PM', u'Wednesday: 11:00 AM \u2013 9:30 PM', u'Thursday: 11:00 AM \u2013 9:30 PM', u'Friday: 11:00 AM \u2013 9:30 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",https://www.plazastyle.com/store/detail/?id=29,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Chitosebashi.926.1
